steam_appid,name,steam_release_date,release_month,release_year,months_since_release,store_url,vndb_url,copies_sold,gamalytic_status,steam_review_count,steam_review_positive,steam_review_negative,steam_review_positive_rate,steam_review_score_desc,steam_review_status,review_heat_group,all_ages_status,is_all_ages,has_ero_any,sexual_content_basis,vndb_minage_values,vndb_has_ero_values,vndb_uncensored_values,sexual_content_conflict,expanded_source,in_steam_visual_novel_tag,vndb_ids,vndb_release_ids,vndb_rtypes,vndb_official,price_text,is_free,copies_sold_fetched_at
3106830,Research And Development 1,2023-06-01,2023-06,2023,38.24,https://store.steampowered.com/app/3106830/,https://vndb.org/v50171,900,FOUND,14,8,6,0.5714285714285714,Mixed,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v50171,r121324,complete,True,,False,2026-08-08T13:33:18.975067+00:00
2280370,Save The World,2023-06-01,2023-06,2023,38.24,https://store.steampowered.com/app/2280370/,https://vndb.org/v42869,661,FOUND,20,20,0,1.0,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v42869,r104043,complete,True,-32%,False,2026-08-08T13:33:18.975641+00:00
2433590,Save The World - Uncensor Patch,2023-06-01,2023-06,2023,38.24,https://store.steampowered.com/app/2433590/,https://vndb.org/v42869,,NOT_FOUND,0,0,0,,No user reviews,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v42869,r108253,complete,True,,False,2026-08-08T13:33:18.975641+00:00
2428190,Town of Dusk,2023-06-01,2023-06,2023,38.24,https://store.steampowered.com/app/2428190/,https://vndb.org/v45022,3057,FOUND,71,62,9,0.8732394366197183,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=16; has_ero=false,16,false,,False,ORIGINAL_INTERSECTION,True,v45022,r108100,complete,True,Free,True,2026-08-08T13:33:18.975641+00:00
2403320,冬日树下的回忆,2023-06-01,2023-06,2023,38.24,https://store.steampowered.com/app/2403320/,https://vndb.org/v40813,31732,FOUND,1281,1251,30,0.9765807962529274,Overwhelmingly Positive,FOUND,高热度（>198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,ORIGINAL_INTERSECTION,True,v40813,r107742,complete,True,Free,True,2026-08-08T13:33:18.975641+00:00
3425450,Hotwives on Holiday,2023-06-02,2023-06,2023,38.21,https://store.steampowered.com/app/3425450/,https://vndb.org/v46723,236,FOUND,3,2,1,0.6666666666666666,3 user reviews,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v46723,r112014,complete,True,,False,2026-08-08T13:33:18.975641+00:00
2406970,The doll,2023-06-05,2023-06,2023,38.11,https://store.steampowered.com/app/2406970/,https://vndb.org/v44360,373,FOUND,24,23,1,0.9583333333333334,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v44360,r106904,complete,True,$0.99,False,2026-08-08T13:33:18.975641+00:00
2179520,クラブ・スーサイド,2023-06-05,2023-06,2023,38.11,https://store.steampowered.com/app/2179520/,https://vndb.org/v28398,4306,FOUND,177,172,5,0.9717514124293786,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,ORIGINAL_INTERSECTION,True,v28398,r74497,complete,True,$11.99,False,2026-08-08T13:33:18.975641+00:00
2428460,怪才俱乐部2-The Immortal Beloved2,2023-06-05,2023-06,2023,38.11,https://store.steampowered.com/app/2428460/,https://vndb.org/v44849,52,FOUND,4,3,1,0.75,4 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v44849,r107807,complete,True,$6.99,False,2026-08-08T13:33:18.975641+00:00
2425420,Starlights / 별빛 아래,2023-06-07,2023-06,2023,38.05,https://store.steampowered.com/app/2425420/,https://vndb.org/v45184,1707,FOUND,31,27,4,0.8709677419354839,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45184,r108773,complete,True,Free,True,2026-08-08T13:33:18.975641+00:00
2168530,The Crimson Flower that Divides: Lunar Coupling,2023-06-07,2023-06,2023,38.05,https://store.steampowered.com/app/2168530/,https://vndb.org/v10051,2054,FOUND,73,60,13,0.821917808219178,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=17; has_ero=false,17,false,,False,ORIGINAL_INTERSECTION,True,v10051,r95749,complete,True,$49.99,False,2026-08-08T13:33:18.975641+00:00
2396860,～ Innocent Stuck-up Girls! ～ 肉食ギャルは清純派！？,2023-06-07,2023-06,2023,38.05,https://store.steampowered.com/app/2396860/,https://vndb.org/v21536,14,FOUND,1,1,0,1.0,1 user reviews,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=16; has_ero=false,16,false,,False,ORIGINAL_INTERSECTION,True,v21536,r108776,complete,True,-50%,False,2026-08-08T13:33:18.975641+00:00
1966420,Harmony: The Fall of Reverie,2023-06-08,2023-06,2023,38.01,https://store.steampowered.com/app/1966420/,https://vndb.org/v44482,12121,FOUND,286,207,79,0.7237762237762237,Mostly Positive,FOUND,高热度（>198）,全年龄,True,False,VNDB minage=14; has_ero=false,14,false,,False,ORIGINAL_INTERSECTION,True,v44482,r107093,complete,True,-60%,False,2026-08-08T13:33:18.975641+00:00
1769980,Mask of the Rose,2023-06-08,2023-06,2023,38.01,https://store.steampowered.com/app/1769980/,https://vndb.org/v29791,13953,FOUND,400,305,95,0.7625,Mostly Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v29791,r76222,complete,True,$19.99,False,2026-08-08T13:33:18.975641+00:00
1973640,The Divine Speaker: The Sun and the Moon,2023-06-08,2023-06,2023,38.01,https://store.steampowered.com/app/1973640/,https://vndb.org/v35154,1318,FOUND,54,54,0,1.0,Very Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v35154,r89756,complete,True,,False,2026-08-08T13:33:18.975641+00:00
2343910,Brageskålen,2023-06-09,2023-06,2023,37.98,https://store.steampowered.com/app/2343910/,https://vndb.org/v39631,221,FOUND,8,8,0,1.0,8 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v39631,r98326,complete,True,Free,True,2026-08-08T13:33:18.976435+00:00
1684170,Fetish Locator Week Two,2023-06-09,2023-06,2023,37.98,https://store.steampowered.com/app/1684170/,https://vndb.org/v32646,627901,FOUND,1866,1627,239,0.8719185423365488,Very Positive,FOUND,高热度（>198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v32646,r111848,complete,True,,False,2026-08-08T13:33:18.976435+00:00
2295110,I want to have your babies! ~Long-awaited reunion! My childhood friend got sexy and horny~,2023-06-09,2023-06,2023,37.98,https://store.steampowered.com/app/2295110/,https://vndb.org/v35347,234,FOUND,27,26,1,0.9629629629629629,Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=false,18,true,false,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v35347,r103484,complete,True,,False,2026-08-08T13:33:18.976435+00:00
2443400,Stellar Version 1.0,2023-06-09,2023-06,2023,37.98,https://store.steampowered.com/app/2443400/,https://vndb.org/v45262,69,FOUND,3,3,0,1.0,3 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45262,r108920,complete,True,$0.99,False,2026-08-08T13:33:18.976435+00:00
2366700,Isekai Slave,2023-06-10,2023-06,2023,37.95,https://store.steampowered.com/app/2366700/,https://vndb.org/v45294,688,FOUND,18,14,4,0.7777777777777778,Mostly Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v45294,r108970,complete,True,,False,2026-08-08T13:33:18.976435+00:00
1892400,Augma II - Arc I,2023-06-11,2023-06,2023,37.91,https://store.steampowered.com/app/1892400/,https://vndb.org/v27610,878,FOUND,25,23,2,0.92,Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=17; has_ero=false,17,false,,False,ORIGINAL_INTERSECTION,True,v27610,r109057,complete,True,Free,True,2026-08-08T13:33:18.976435+00:00
2358490,Goblin Down,2023-06-12,2023-06,2023,37.88,https://store.steampowered.com/app/2358490/,https://vndb.org/v44145,2089,FOUND,84,68,16,0.8095238095238095,Very Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v44145,r106471,complete,True,,False,2026-08-08T13:33:18.976435+00:00
2441070,酒，音乐和虚无论,2023-06-12,2023-06,2023,37.88,https://store.steampowered.com/app/2441070/,https://vndb.org/v45319,835,FOUND,41,36,5,0.8780487804878049,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45319,r109096,complete,True,$2.99,False,2026-08-08T13:33:18.976435+00:00
2249450,Butterfly's Poison; Blood Chains,2023-06-13,2023-06,2023,37.85,https://store.steampowered.com/app/2249450/,https://vndb.org/v5127,3558,FOUND,106,100,6,0.9433962264150944,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=17; has_ero=false,17,false,,False,ORIGINAL_INTERSECTION,True,v5127,r108105,complete,True,$44.99,False,2026-08-08T13:33:18.976435+00:00
2444230,Exchange Student,2023-06-13,2023-06,2023,37.85,https://store.steampowered.com/app/2444230/,https://vndb.org/v45334,135,FOUND,10,2,8,0.2,Mostly Negative,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v45334,r109144,complete,True,,False,2026-08-08T13:33:18.976435+00:00
2399670,Slave Lord: Elven Conquest,2023-06-14,2023-06,2023,37.82,https://store.steampowered.com/app/2399670/,https://vndb.org/v30567,2541,FOUND,85,78,7,0.9176470588235294,Very Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v30567,r116983;r133542,complete,True,,False,2026-08-08T13:33:18.976435+00:00
2440810,Murder at Mystic High,2023-06-15,2023-06,2023,37.78,https://store.steampowered.com/app/2440810/,https://vndb.org/v45380,15,FOUND,1,1,0,1.0,1 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45380,r109233,complete,True,$1.99,False,2026-08-08T13:33:18.976435+00:00
2442670,SS.Archives,2023-06-15,2023-06,2023,37.78,https://store.steampowered.com/app/2442670/,https://vndb.org/v45378,135,FOUND,11,10,1,0.9090909090909091,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45378,r109231,complete,True,$2.99,False,2026-08-08T13:33:18.977061+00:00
2409570,Вий: Визуальная новелла,2023-06-15,2023-06,2023,37.78,https://store.steampowered.com/app/2409570/,https://vndb.org/v45263,92,FOUND,5,4,1,0.8,5 user reviews,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=16; has_ero=false,16,false,,False,ORIGINAL_INTERSECTION,True,v45263,r108925,complete,True,$0.99,False,2026-08-08T13:33:18.977061+00:00
2443910,The Ultimate Death Clock,2023-06-16,2023-06,2023,37.75,https://store.steampowered.com/app/2443910/,https://vndb.org/v45385,741,FOUND,38,34,4,0.8947368421052632,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v45385,r109255,complete,True,,False,2026-08-08T13:33:18.977061+00:00
2311320,失与寻 ~ The Awaited ReCollection ~,2023-06-17,2023-06,2023,37.72,https://store.steampowered.com/app/2311320/,https://vndb.org/v45402,2647,FOUND,107,50,57,0.4672897196261682,Mixed,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45402,r109309,complete,True,$3.99,False,2026-08-08T13:33:18.977061+00:00
2488090,Moving Down,2023-06-19,2023-06,2023,37.65,https://store.steampowered.com/app/2488090/,https://vndb.org/v34400,2708,FOUND,74,51,23,0.6891891891891891,Mixed,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v34400,r88363,complete,True,,False,2026-08-08T13:33:18.977061+00:00
1920120,Tasty Love,2023-06-19,2023-06,2023,37.65,https://store.steampowered.com/app/1920120/,https://vndb.org/v35459,996,FOUND,44,39,5,0.8863636363636364,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v35459,r90317,complete,True,-20%,False,2026-08-08T13:33:18.977061+00:00
2434670,Mommy Sensei: Horny Homework,2023-06-20,2023-06,2023,37.62,https://store.steampowered.com/app/2434670/,https://vndb.org/v15826,941,FOUND,27,20,7,0.7407407407407407,Mostly Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=false,18,true,false,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v15826,r108714,complete,True,,False,2026-08-08T13:33:18.977061+00:00
2091580,SYNESTHESIA,2023-06-20,2023-06,2023,37.62,https://store.steampowered.com/app/2091580/,https://vndb.org/v37279,609,FOUND,44,44,0,1.0,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v37279,r93992,complete,True,-70%,False,2026-08-08T13:33:18.977061+00:00
2460000,Sakura in Paris,2023-06-20,2023-06,2023,37.62,https://store.steampowered.com/app/2460000/,https://vndb.org/v45102,204,FOUND,11,6,5,0.5454545454545454,Mixed,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45102,r108351,complete,True,$6.99,False,2026-08-08T13:33:18.977061+00:00
2425410,Alia's Carnival! Flowering Sky,2023-06-21,2023-06,2023,37.59,https://store.steampowered.com/app/2425410/,https://vndb.org/v16483,4971,FOUND,200,189,11,0.945,Very Positive,FOUND,高热度（>198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,ORIGINAL_INTERSECTION,True,v16483,r78746,complete,True,$29.99,False,2026-08-08T13:33:18.977061+00:00
2414730,Elf of Era! Idols Project,2023-06-22,2023-06,2023,37.55,https://store.steampowered.com/app/2414730/,https://vndb.org/v45484,3381,FOUND,112,109,3,0.9732142857142857,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45484,r109489,complete,True,Free,True,2026-08-08T13:33:18.977061+00:00
2384240,Never Meet Your Heroes,2023-06-22,2023-06,2023,37.55,https://store.steampowered.com/app/2384240/,https://vndb.org/v45497,5992,FOUND,107,62,45,0.5794392523364486,Mixed,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v45497,r109554,complete,True,,False,2026-08-08T13:33:18.977061+00:00
1452020,Yuri Dating Agency,2023-06-22,2023-06,2023,37.55,https://store.steampowered.com/app/1452020/,https://vndb.org/v30527,1650,FOUND,96,84,12,0.875,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,ORIGINAL_INTERSECTION,True,v30527,r78125,complete,True,$3.99,False,2026-08-08T13:33:18.977061+00:00
2325570,LIP! Lewd Idol Project Vol. 2 - Hot Springs and Beach Episodes,2023-06-23,2023-06,2023,37.52,https://store.steampowered.com/app/2325570/,https://vndb.org/v45456,678,FOUND,19,17,2,0.8947368421052632,Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v45456,r109417,complete,True,,False,2026-08-08T13:33:18.977061+00:00
1590230,Tyrion Cuthbert: Attorney of the Arcane,2023-06-23,2023-06,2023,37.52,https://store.steampowered.com/app/1590230/,https://vndb.org/v45489,23807,FOUND,1708,1655,53,0.9689695550351288,Overwhelmingly Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45489,r142371,complete,True,$29.99,False,2026-08-08T13:33:18.977061+00:00
2355830,With Eyes of Ice,2023-06-23,2023-06,2023,37.52,https://store.steampowered.com/app/2355830/,https://vndb.org/v44881,344,FOUND,29,29,0,1.0,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v44881,r107856,complete,True,$14.99,False,2026-08-08T13:33:18.977061+00:00
2466230,愚人之夜,2023-06-23,2023-06,2023,37.52,https://store.steampowered.com/app/2466230/,https://vndb.org/v45295,1,FOUND,12,10,2,0.8333333333333334,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45295,r108971,complete,True,$0.99,False,2026-08-08T13:33:18.977061+00:00
2255950,Max Massacre,2023-06-25,2023-06,2023,37.45,https://store.steampowered.com/app/2255950/,https://vndb.org/v20398,1653,FOUND,41,32,9,0.7804878048780488,Mostly Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v20398,r49284,complete,True,Free,True,2026-08-08T13:33:18.977061+00:00
1941100,Amarantus,2023-06-26,2023-06,2023,37.42,https://store.steampowered.com/app/1941100/,https://vndb.org/v35856,1324,FOUND,82,66,16,0.8048780487804879,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v35856,r91204,complete,True,$17.99,False,2026-08-08T13:33:18.977061+00:00
1811500,LOOPERS,2023-06-26,2023-06,2023,37.42,https://store.steampowered.com/app/1811500/,https://vndb.org/v29445,24028,FOUND,1075,936,139,0.8706976744186047,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v29445,r91840,complete,True,$19.99,False,2026-08-08T13:33:18.977061+00:00
2426660,Magic Potion Stories,2023-06-26,2023-06,2023,37.42,https://store.steampowered.com/app/2426660/,https://vndb.org/v15227,15,FOUND,1,1,0,1.0,1 user reviews,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,ORIGINAL_INTERSECTION,True,v15227,r34007,complete,True,$8.99,False,2026-08-08T13:33:18.977713+00:00
1977740,My Little Sister's Special Place,2023-06-26,2023-06,2023,37.42,https://store.steampowered.com/app/1977740/,https://vndb.org/v16845,3006,FOUND,151,143,8,0.9470198675496688,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v16845,r109252,complete,True,-50%,False,2026-08-08T13:33:18.977713+00:00
2213660,Succubus Summon,2023-06-26,2023-06,2023,37.42,https://store.steampowered.com/app/2213660/,https://vndb.org/v54854,1443,FOUND,33,20,13,0.6060606060606061,Mixed,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v54854,r132206,complete,True,,False,2026-08-08T13:33:18.977713+00:00
2400590,彗星战团,2023-06-26,2023-06,2023,37.42,https://store.steampowered.com/app/2400590/,https://vndb.org/v45517,3235,FOUND,207,182,25,0.8792270531400966,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45517,r109598,complete,True,$2.99,False,2026-08-08T13:33:18.977713+00:00
2286520,Garden of Roses: Summerset,2023-06-27,2023-06,2023,37.39,https://store.steampowered.com/app/2286520/,https://vndb.org/v44767,1587,FOUND,39,32,7,0.8205128205128205,Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=16; has_ero=false,16,false,,False,ORIGINAL_INTERSECTION,True,v44767,r107694,complete,True,Free,True,2026-08-08T13:33:18.977713+00:00
2107820,NULL [Remastered],2023-06-27,2023-06,2023,37.39,https://store.steampowered.com/app/2107820/,https://vndb.org/v38166,282,FOUND,14,8,6,0.5714285714285714,Mixed,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true,18,true,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v38166,r109138,complete,True,,False,2026-08-08T13:33:18.977713+00:00
2481050,Prince or Villain,2023-06-27,2023-06,2023,37.39,https://store.steampowered.com/app/2481050/,https://vndb.org/v45523,,NOT_FOUND,5,4,1,0.8,5 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v45523,r109609,complete,True,,False,2026-08-08T13:33:18.977713+00:00
2022290,Amairo Chocolate 2,2023-06-28,2023-06,2023,37.36,https://store.steampowered.com/app/2022290/,https://vndb.org/v30228,14998,FOUND,363,356,7,0.9807162534435262,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v30228,r82237,complete,True,$29.99,False,2026-08-08T13:33:18.977713+00:00
2353420,"Court, Connect, Capture",2023-06-28,2023-06,2023,37.36,https://store.steampowered.com/app/2353420/,https://vndb.org/v45550,1,FOUND,0,0,0,,No user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45550,r109667,complete,True,$9.99,False,2026-08-08T13:33:18.978447+00:00
2428660,OpenFlower,2023-06-28,2023-06,2023,37.36,https://store.steampowered.com/app/2428660/,https://vndb.org/v45549,777,FOUND,23,18,5,0.782608695652174,Mostly Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v45549,r109665,complete,True,,False,2026-08-08T13:33:18.978447+00:00
2442620,あまあま人妻包囲網 - Stuck With Naughty Housewives -,2023-06-28,2023-06,2023,37.36,https://store.steampowered.com/app/2442620/,https://vndb.org/v22240,1,FOUND,1,1,0,1.0,1 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v22240,r109176,complete,True,-50%,False,2026-08-08T13:33:18.978447+00:00
2498940,Amare Inversus,2023-06-29,2023-06,2023,37.32,https://store.steampowered.com/app/2498940/,https://vndb.org/v45657,254,FOUND,13,10,3,0.7692307692307693,Mostly Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v45657,r109833;r122516,complete,True,,False,2026-08-08T13:33:18.978447+00:00
2374820,I’ll KILL HER,2023-06-29,2023-06,2023,37.32,https://store.steampowered.com/app/2374820/,https://vndb.org/v45574,757,FOUND,33,23,10,0.696969696969697,Mixed,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45574,r109710,complete,True,-80%,False,2026-08-08T13:33:18.978447+00:00
2471780,Lost Connections,2023-06-29,2023-06,2023,37.32,https://store.steampowered.com/app/2471780/,https://vndb.org/v45577,2511,FOUND,78,75,3,0.9615384615384616,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v45577,r109713,complete,True,Free,True,2026-08-08T13:33:18.978447+00:00
2395530,Sexual Massage Shop - AKARI -,2023-06-29,2023-06,2023,37.32,https://store.steampowered.com/app/2395530/,https://vndb.org/v44014,518,FOUND,7,5,2,0.7142857142857143,7 user reviews,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=false,18,true,false,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v44014,r106140,complete,True,,False,2026-08-08T13:33:18.978447+00:00
2516730,Choukyou Katei ~Sei Kaihatsu Sareta Shitai wa Moto Kare o Wasurerarenai~ Kakuchou Kit Edition,2023-06-30,2023-06,2023,37.29,https://store.steampowered.com/app/2516730/,https://vndb.org/v43541,,NOT_FOUND,0,0,0,,No user reviews,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=false,18,true,false,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v43541,r112627,complete,True,,False,2026-08-08T13:33:18.978447+00:00
1410330,Love Shore,2023-06-30,2023-06,2023,37.29,https://store.steampowered.com/app/1410330/,https://vndb.org/v25453,2142,FOUND,74,51,23,0.6891891891891891,Mixed,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=17; has_ero=false,17,false,,False,ORIGINAL_INTERSECTION,True,v25453,r63412,complete,True,-30%,False,2026-08-08T13:33:18.979134+00:00
2515180,調教カテイ～性開発された肢体は元カレを忘れられない～,2023-06-30,2023-06,2023,37.29,https://store.steampowered.com/app/2515180/,https://vndb.org/v43541,1,FOUND,0,0,0,,No user reviews,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=false,18,true,false,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v43541,r112626,complete,True,,False,2026-08-08T13:33:18.978447+00:00
2496850,Bombshell Barista: Speed Dating,2023-07-02,2023-07,2023,37.22,https://store.steampowered.com/app/2496850/,https://vndb.org/v47219,2617,FOUND,40,33,7,0.825,Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v47219,r113536,complete,True,,False,2026-08-08T13:33:18.979134+00:00
2112680,Darkness Revenge,2023-07-03,2023-07,2023,37.19,https://store.steampowered.com/app/2112680/,https://vndb.org/v46039,6685,FOUND,119,100,19,0.8403361344537815,Very Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v46039,r110695,complete,True,,False,2026-08-08T13:33:18.979134+00:00
2476600,Kami in my House,2023-07-03,2023-07,2023,37.19,https://store.steampowered.com/app/2476600/,https://vndb.org/v45424,,NOT_FOUND,4,4,0,1.0,4 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v45424,r109361,complete,True,,False,2026-08-08T13:33:18.979134+00:00
2388430,The Interview - Chapter One,2023-07-04,2023-07,2023,37.16,https://store.steampowered.com/app/2388430/,https://vndb.org/v30864,1372,FOUND,36,20,16,0.5555555555555556,Mixed,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v30864,r109933,complete,True,,False,2026-08-08T13:33:18.979134+00:00
